school,school_setting,school_type,classroom,teaching_method,n_student,student_id,gender,lunch,pretest,posttest,school_encoded,school_setting_encoded,school_type_encoded,classroom_encoded,teaching_method_encoded,student_id_encoded,gender_encoded,lunch_encoded
CIMBB,Urban,Non-public,PC6,Standard,17.0,7Z1S4,Female,Does not qualify,63.0,72.0,2,2,0,62,1,440,0,0
CIMBB,Urban,Non-public,PC6,Standard,17.0,8DR2M,Female,Does not qualify,68.0,80.0,2,2,0,62,1,466,0,0
CIMBB,Urban,Non-public,PC6,Standard,17.0,BO4NT,Female,Does not qualify,66.0,75.0,2,2,0,62,1,644,0,0
CIMBB,Urban,Non-public,PC6,Standard,17.0,DBPV7,Female,Does not qualify,64.0,75.0,2,2,0,62,1,744,0,0
CIMBB,Urban,Non-public,PC6,Standard,17.0,EQUU9,Female,Does not qualify,68.0,77.0,2,2,0,62,1,812,0,0
CIMBB,Urban,Non-public,PC6,Standard,17.0,ETDRG,Female,Does not qualify,67.0,79.0,2,2,0,62,1,816,0,0
CIMBB,Urban,Non-public,PC6,Standard,17.0,G8VM9,Male,Does not qualify,66.0,75.0,2,2,0,62,1,899,1,0
CIMBB,Urban,Non-public,PC6,Standard,17.0,GS9HH,Male,Does not qualify,68.0,80.0,2,2,0,62,1,930,1,0
CIMBB,Urban,Non-public,PC6,Standard,17.0,J4LOI,Female,Does not qualify,72.0,86.0,2,2,0,62,1,1064,0,0
CIMBB,Urban,Non-public,PC6,Standard,17.0,K7YOS,Female,Does not qualify,69.0,76.0,2,2,0,62,1,1133,0,0
CIMBB,Urban,Non-public,PC6,Standard,17.0,M2OMY,Male,Does not qualify,68.0,78.0,2,2,0,62,1,1221,1,0
CIMBB,Urban,Non-public,PC6,Standard,17.0,P0F2W,Female,Does not qualify,62.0,75.0,2,2,0,62,1,1396,0,0
CIMBB,Urban,Non-public,PC6,Standard,17.0,U6C5U,Female,Does not qualify,71.0,80.0,2,2,0,62,1,1694,0,0
CIMBB,Urban,Non-public,PC6,Standard,17.0,VQ6PP,Male,Does not qualify,72.0,79.0,2,2,0,62,1,1772,1,0
CIMBB,Urban,Non-public,PC6,Standard,17.0,XJPON,Male,Does not qualify,64.0,74.0,2,2,0,62,1,1862,1,0
CUQAM,Urban,Public,1Q1,Standard,28.0,14K8S,Female,Does not qualify,55.0,70.0,3,2,1,5,1,66,0,0
CUQAM,Urban,Public,1Q1,Standard,28.0,1V9FC,Male,Qualifies for reduced/free lunch,55.0,67.0,3,2,1,5,1,115,1,1
CUQAM,Urban,Public,1Q1,Standard,28.0,2NV1C,Male,Does not qualify,58.0,70.0,3,2,1,5,1,151,1,0
CUQAM,Urban,Public,1Q1,Standard,28.0,4TYX0,Female,Does not qualify,60.0,67.0,3,2,1,5,1,273,0,0
CUQAM,Urban,Public,1Q1,Standard,28.0,5HS69,Female,Does not qualify,58.0,69.0,3,2,1,5,1,307,0,0
CUQAM,Urban,Public,1Q1,Standard,28.0,6AEX4,Female,Does not qualify,52.0,63.0,3,2,1,5,1,341,0,0
CUQAM,Urban,Public,1Q1,Standard,28.0,6O48K,Male,Does not qualify,53.0,67.0,3,2,1,5,1,361,1,0
CUQAM,Urban,Public,1Q1,Standard,28.0,7R2Y4,Male,Does not qualify,53.0,68.0,3,2,1,5,1,428,1,0
CUQAM,Urban,Public,1Q1,Standard,28.0,82W8S,Male,Does not qualify,54.0,68.0,3,2,1,5,1,448,1,0
CUQAM,Urban,Public,1Q1,Standard,28.0,D4HCS,Male,Does not qualify,59.0,70.0,3,2,1,5,1,735,1,0
CUQAM,Urban,Public,1Q1,Standard,28.0,F0FIP,Male,Does not qualify,55.0,65.0,3,2,1,5,1,828,1,0
CUQAM,Urban,Public,1Q1,Standard,28.0,GK727,Male,Does not qualify,56.0,67.0,3,2,1,5,1,918,1,0
CUQAM,Urban,Public,1Q1,Standard,28.0,H9BKE,Male,Does not qualify,58.0,67.0,3,2,1,5,1,966,1,0
CUQAM,Urban,Public,1Q1,Standard,28.0,J82SA,Female,Does not qualify,58.0,65.0,3,2,1,5,1,1067,0,0
CUQAM,Urban,Public,1Q1,Standard,28.0,K8KRE,Male,Qualifies for reduced/free lunch,58.0,65.0,3,2,1,5,1,1135,1,1
CUQAM,Urban,Public,1Q1,Standard,28.0,KB2DJ,Male,Does not qualify,60.0,74.0,3,2,1,5,1,1138,1,0
CUQAM,Urban,Public,1Q1,Standard,28.0,MMOCM,Female,Does not qualify,60.0,69.0,3,2,1,5,1,1258,0,0
CUQAM,Urban,Public,1Q1,Standard,28.0,MQHOL,Male,Does not qualify,56.0,61.0,3,2,1,5,1,1267,1,0
CUQAM,Urban,Public,1Q1,Standard,28.0,N2HZ8,Female,Does not qualify,56.0,69.0,3,2,1,5,1,1286,0,0
CUQAM,Urban,Public,1Q1,Standard,28.0,PPWAC,Male,Does not qualify,56.0,74.0,3,2,1,5,1,1435,1,0
CUQAM,Urban,Public,1Q1,Standard,28.0,UCMFB,Female,Qualifies for reduced/free lunch,52.0,68.0,3,2,1,5,1,1701,0,1
CUQAM,Urban,Public,1Q1,Standard,28.0,VIYQW,Female,Does not qualify,56.0,63.0,3,2,1,5,1,1757,0,0
CUQAM,Urban,Public,1Q1,Standard,28.0,X0AOP,Male,Does not qualify,61.0,71.0,3,2,1,5,1,1834,1,0
CUQAM,Urban,Public,1Q1,Standard,28.0,X94T8,Male,Does not qualify,60.0,62.0,3,2,1,5,1,1846,1,0
CUQAM,Urban,Public,1Q1,Standard,28.0,XAV1J,Male,Qualifies for reduced/free lunch,57.0,62.0,3,2,1,5,1,1849,1,1
CUQAM,Urban,Public,1Q1,Standard,28.0,YPIKD,Male,Does not qualify,50.0,58.0,3,2,1,5,1,1916,1,0
CUQAM,Urban,Public,BFY,Standard,27.0,57N0B,Female,Does not qualify,55.0,63.0,3,2,1,31,1,288,0,0
CUQAM,Urban,Public,BFY,Standard,27.0,5VCT2,Female,Does not qualify,46.0,57.0,3,2,1,31,1,327,0,0
CUQAM,Urban,Public,BFY,Standard,27.0,6O5SV,Female,Does not qualify,50.0,59.0,3,2,1,31,1,362,0,0
CUQAM,Urban,Public,BFY,Standard,27.0,6Y2G7,Male,Does not qualify,50.0,57.0,3,2,1,31,1,378,1,0
CUQAM,Urban,Public,BFY,Standard,27.0,9UOCD,Male,Does not qualify,56.0,64.0,3,2,1,31,1,538,1,0
CUQAM,Urban,Public,BFY,Standard,27.0,BHDD2,Male,Qualifies for reduced/free lunch,44.0,58.0,3,2,1,31,1,634,1,1
CUQAM,Urban,Public,BFY,Standard,27.0,DEQXB,Female,Does not qualify,53.0,64.0,3,2,1,31,1,749,0,0
CUQAM,Urban,Public,BFY,Standard,27.0,DH29D,Male,Does not qualify,51.0,56.0,3,2,1,31,1,751,1,0
CUQAM,Urban,Public,BFY,Standard,27.0,E0NP5,Female,Does not qualify,50.0,61.0,3,2,1,31,1,780,0,0
CUQAM,Urban,Public,BFY,Standard,27.0,FIH1N,Male,Does not qualify,53.0,61.0,3,2,1,31,1,857,1,0
CUQAM,Urban,Public,BFY,Standard,27.0,FIXJF,Male,Does not qualify,53.0,64.0,3,2,1,31,1,858,1,0
CUQAM,Urban,Public,BFY,Standard,27.0,HFMAA,Male,Does not qualify,52.0,60.0,3,2,1,31,1,977,1,0
CUQAM,Urban,Public,BFY,Standard,27.0,IRVYC,Male,Does not qualify,49.0,61.0,3,2,1,31,1,1044,1,0
CUQAM,Urban,Public,BFY,Standard,27.0,MIMX1,Female,Does not qualify,55.0,63.0,3,2,1,31,1,1250,0,0
CUQAM,Urban,Public,BFY,Standard,27.0,NRU8N,Female,Does not qualify,56.0,66.0,3,2,1,31,1,1328,0,0
CUQAM,Urban,Public,BFY,Standard,27.0,QMRNM,Male,Does not qualify,53.0,62.0,3,2,1,31,1,1479,1,0
CUQAM,Urban,Public,BFY,Standard,27.0,QP6GN,Male,Does not qualify,50.0,59.0,3,2,1,31,1,1483,1,0
CUQAM,Urban,Public,BFY,Standard,27.0,RLCLQ,Male,Qualifies for reduced/free lunch,50.0,59.0,3,2,1,31,1,1542,1,1
CUQAM,Urban,Public,BFY,Standard,27.0,SOE2Z,Male,Does not qualify,52.0,62.0,3,2,1,31,1,1608,1,0
CUQAM,Urban,Public,BFY,Standard,27.0,U11R6,Female,Does not qualify,52.0,58.0,3,2,1,31,1,1680,0,0
CUQAM,Urban,Public,BFY,Standard,27.0,U55KC,Male,Qualifies for reduced/free lunch,47.0,62.0,3,2,1,31,1,1693,1,1
CUQAM,Urban,Public,BFY,Standard,27.0,UPA8M,Male,Does not qualify,53.0,59.0,3,2,1,31,1,1720,1,0
CUQAM,Urban,Public,BFY,Standard,27.0,WCR6H,Male,Does not qualify,51.0,61.0,3,2,1,31,1,1806,1,0
CUQAM,Urban,Public,BFY,Standard,27.0,WP4OE,Male,Does not qualify,52.0,65.0,3,2,1,31,1,1819,1,0
CUQAM,Urban,Public,BFY,Standard,27.0,YV0HB,Female,Does not qualify,50.0,64.0,3,2,1,31,1,1931,0,0
CUQAM,Urban,Public,OMI,Standard,28.0,0H9EO,Female,Does not qualify,52.0,67.0,3,2,1,58,1,27,0,0
CUQAM,Urban,Public,OMI,Standard,28.0,0WKXC,Male,Does not qualify,60.0,72.0,3,2,1,58,1,50,1,0
CUQAM,Urban,Public,OMI,Standard,28.0,0ZUZM,Male,Does not qualify,55.0,69.0,3,2,1,58,1,58,1,0
CUQAM,Urban,Public,OMI,Standard,28.0,1M80R,Male,Does not qualify,53.0,68.0,3,2,1,58,1,99,1,0
CUQAM,Urban,Public,OMI,Standard,28.0,2AT2K,Male,Does not qualify,57.0,67.0,3,2,1,58,1,136,1,0
CUQAM,Urban,Public,OMI,Standard,28.0,2EQ4L,Male,Does not qualify,61.0,62.0,3,2,1,58,1,142,1,0
CUQAM,Urban,Public,OMI,Standard,28.0,3ULUB,Female,Does not qualify,59.0,64.0,3,2,1,58,1,214,0,0
CUQAM,Urban,Public,OMI,Standard,28.0,6J5II,Female,Does not qualify,51.0,65.0,3,2,1,58,1,354,0,0
CUQAM,Urban,Public,OMI,Standard,28.0,703YR,Male,Qualifies for reduced/free lunch,49.0,65.0,3,2,1,58,1,381,1,1
CUQAM,Urban,Public,OMI,Standard,28.0,86RZK,Female,Does not qualify,59.0,64.0,3,2,1,58,1,455,0,0
CUQAM,Urban,Public,OMI,Standard,28.0,91U4U,Male,Qualifies for reduced/free lunch,52.0,63.0,3,2,1,58,1,495,1,1
CUQAM,Urban,Public,OMI,Standard,28.0,AYOIP,Female,Does not qualify,51.0,66.0,3,2,1,58,1,591,0,0
CUQAM,Urban,Public,OMI,Standard,28.0,BW158,Female,Does not qualify,57.0,65.0,3,2,1,58,1,659,0,0
CUQAM,Urban,Public,OMI,Standard,28.0,CFA02,Male,Does not qualify,54.0,62.0,3,2,1,58,1,694,1,0
CUQAM,Urban,Public,OMI,Standard,28.0,GHNH4,Male,Does not qualify,52.0,65.0,3,2,1,58,1,913,1,0
CUQAM,Urban,Public,OMI,Standard,28.0,I1E36,Male,Does not qualify,57.0,68.0,3,2,1,58,1,1005,1,0
CUQAM,Urban,Public,OMI,Standard,28.0,J9O6H,Female,Does not qualify,54.0,65.0,3,2,1,58,1,1070,0,0
CUQAM,Urban,Public,OMI,Standard,28.0,N3DMQ,Male,Does not qualify,57.0,59.0,3,2,1,58,1,1290,1,0
CUQAM,Urban,Public,OMI,Standard,28.0,OBJSU,Female,Does not qualify,60.0,68.0,3,2,1,58,1,1368,0,0
CUQAM,Urban,Public,OMI,Standard,28.0,PDDSN,Female,Does not qualify,51.0,64.0,3,2,1,58,1,1418,0,0
CUQAM,Urban,Public,OMI,Standard,28.0,PZFMC,Female,Does not qualify,61.0,67.0,3,2,1,58,1,1450,0,0
CUQAM,Urban,Public,OMI,Standard,28.0,R8YXZ,Male,Qualifies for reduced/free lunch,52.0,61.0,3,2,1,58,1,1519,1,1
CUQAM,Urban,Public,OMI,Standard,28.0,THIFD,Female,Qualifies for reduced/free lunch,49.0,64.0,3,2,1,58,1,1649,0,1
CUQAM,Urban,Public,OMI,Standard,28.0,TNGFN,Male,Does not qualify,57.0,63.0,3,2,1,58,1,1662,1,0
CUQAM,Urban,Public,OMI,Standard,28.0,U3GC0,Female,Does not qualify,52.0,63.0,3,2,1,58,1,1690,0,0
CUQAM,Urban,Public,OMI,Standard,28.0,Y7CIO,Male,Does not qualify,54.0,63.0,3,2,1,58,1,1893,1,0
CUQAM,Urban,Public,OMI,Standard,28.0,YSEBW,Male,Does not qualify,58.0,65.0,3,2,1,58,1,1923,1,0
CUQAM,Urban,Public,X6Z,Experimental,24.0,5Z1Q8,Female,Does not qualify,51.0,66.0,3,2,1,85,0,333,0,0
CUQAM,Urban,Public,X6Z,Experimental,24.0,B4YM5,Female,Does not qualify,56.0,72.0,3,2,1,85,0,606,0,0
CUQAM,Urban,Public,X6Z,Experimental,24.0,C8YUM,Male,Qualifies for reduced/free lunch,51.0,69.0,3,2,1,85,0,683,1,1
CUQAM,Urban,Public,X6Z,Experimental,24.0,CRV86,Male,Does not qualify,53.0,65.0,3,2,1,85,0,716,1,0
CUQAM,Urban,Public,X6Z,Experimental,24.0,HCBLB,Male,Does not qualify,54.0,72.0,3,2,1,85,0,970,1,0
CUQAM,Urban,Public,X6Z,Experimental,24.0,JGOV7,Male,Does not qualify,52.0,71.0,3,2,1,85,0,1079,1,0
CUQAM,Urban,Public,X6Z,Experimental,24.0,JME0Z,Female,Does not qualify,53.0,70.0,3,2,1,85,0,1092,0,0
CUQAM,Urban,Public,X6Z,Experimental,24.0,K3IZ6,Male,Does not qualify,54.0,70.0,3,2,1,85,0,1127,1,0
CUQAM,Urban,Public,X6Z,Experimental,24.0,NIJP6,Female,Does not qualify,57.0,76.0,3,2,1,85,0,1313,0,0
CUQAM,Urban,Public,X6Z,Experimental,24.0,PGFCX,Male,Does not qualify,52.0,67.0,3,2,1,85,0,1421,1,0
CUQAM,Urban,Public,X6Z,Experimental,24.0,QCW77,Female,Does not qualify,61.0,74.0,3,2,1,85,0,1462,0,0
CUQAM,Urban,Public,X6Z,Experimental,24.0,RLE9C,Male,Qualifies for reduced/free lunch,54.0,68.0,3,2,1,85,0,1543,1,1
CUQAM,Urban,Public,X6Z,Experimental,24.0,S1U43,Male,Does not qualify,55.0,69.0,3,2,1,85,0,1569,1,0
CUQAM,Urban,Public,X6Z,Experimental,24.0,SZDD5,Male,Does not qualify,53.0,71.0,3,2,1,85,0,1618,1,0
CUQAM,Urban,Public,X6Z,Experimental,24.0,TMC4V,Male,Does not qualify,55.0,72.0,3,2,1,85,0,1658,1,0
CUQAM,Urban,Public,X6Z,Experimental,24.0,TNGPD,Male,Does not qualify,53.0,70.0,3,2,1,85,0,1663,1,0
CUQAM,Urban,Public,X6Z,Experimental,24.0,TT9MG,Male,Qualifies for reduced/free lunch,48.0,66.0,3,2,1,85,0,1674,1,1
CUQAM,Urban,Public,X6Z,Experimental,24.0,UHE7N,Male,Does not qualify,51.0,70.0,3,2,1,85,0,1707,1,0
CUQAM,Urban,Public,X6Z,Experimental,24.0,UM6YP,Female,Does not qualify,56.0,70.0,3,2,1,85,0,1714,0,0
CUQAM,Urban,Public,X6Z,Experimental,24.0,X006R,Female,Does not qualify,51.0,69.0,3,2,1,85,0,1832,0,0
CUQAM,Urban,Public,X6Z,Experimental,24.0,Y7KJM,Female,Qualifies for reduced/free lunch,49.0,67.0,3,2,1,85,0,1894,0,1
DNQDD,Suburban,Public,2AP,Standard,27.0,1K0Q5,Female,Does not qualify,54.0,67.0,4,1,1,10,1,94,0,0
DNQDD,Suburban,Public,2AP,Standard,27.0,338XH,Female,Qualifies for reduced/free lunch,50.0,64.0,4,1,1,10,1,173,0,1
DNQDD,Suburban,Public,2AP,Standard,27.0,378BQ,Female,Does not qualify,51.0,65.0,4,1,1,10,1,181,0,0
DNQDD,Suburban,Public,2AP,Standard,27.0,3BGFW,Female,Does not qualify,53.0,70.0,4,1,1,10,1,187,0,0
DNQDD,Suburban,Public,2AP,Standard,27.0,4ZRL3,Male,Does not qualify,52.0,60.0,4,1,1,10,1,281,1,0
DNQDD,Suburban,Public,2AP,Standard,27.0,5UWDZ,Male,Does not qualify,56.0,61.0,4,1,1,10,1,326,1,0
DNQDD,Suburban,Public,2AP,Standard,27.0,8PAMX,Female,Qualifies for reduced/free lunch,47.0,58.0,4,1,1,10,1,483,0,1
DNQDD,Suburban,Public,2AP,Standard,27.0,96ZIU,Female,Qualifies for reduced/free lunch,49.0,60.0,4,1,1,10,1,502,0,1
DNQDD,Suburban,Public,2AP,Standard,27.0,DBJRW,Male,Qualifies for reduced/free lunch,46.0,63.0,4,1,1,10,1,743,1,1
DNQDD,Suburban,Public,2AP,Standard,27.0,DCVI8,Female,Qualifies for reduced/free lunch,43.0,61.0,4,1,1,10,1,748,0,1
DNQDD,Suburban,Public,2AP,Standard,27.0,E178W,Male,Does not qualify,56.0,59.0,4,1,1,10,1,781,1,0
DNQDD,Suburban,Public,2AP,Standard,27.0,EDR5K,Female,Does not qualify,54.0,64.0,4,1,1,10,1,794,0,0
DNQDD,Suburban,Public,2AP,Standard,27.0,IRU9S,Female,Qualifies for reduced/free lunch,48.0,64.0,4,1,1,10,1,1043,0,1
DNQDD,Suburban,Public,2AP,Standard,27.0,JIPLL,Female,Does not qualify,55.0,62.0,4,1,1,10,1,1086,0,0
DNQDD,Suburban,Public,2AP,Standard,27.0,MH6W5,Female,Does not qualify,53.0,63.0,4,1,1,10,1,1246,0,0
DNQDD,Suburban,Public,2AP,Standard,27.0,N1ICX,Male,Qualifies for reduced/free lunch,52.0,63.0,4,1,1,10,1,1282,1,1
DNQDD,Suburban,Public,2AP,Standard,27.0,QFID8,Male,Does not qualify,55.0,55.0,4,1,1,10,1,1467,1,0
DNQDD,Suburban,Public,2AP,Standard,27.0,RYRXG,Male,Qualifies for reduced/free lunch,52.0,65.0,4,1,1,10,1,1563,1,1
DNQDD,Suburban,Public,2AP,Standard,27.0,T0TIH,Male,Qualifies for reduced/free lunch,54.0,57.0,4,1,1,10,1,1624,1,1
DNQDD,Suburban,Public,2AP,Standard,27.0,U086J,Male,Qualifies for reduced/free lunch,48.0,54.0,4,1,1,10,1,1677,1,1
DNQDD,Suburban,Public,2AP,Standard,27.0,U0TQQ,Male,Qualifies for reduced/free lunch,53.0,62.0,4,1,1,10,1,1678,1,1
DNQDD,Suburban,Public,2AP,Standard,27.0,UPBA8,Male,Qualifies for reduced/free lunch,54.0,61.0,4,1,1,10,1,1722,1,1
DNQDD,Suburban,Public,2AP,Standard,27.0,VJQL3,Male,Qualifies for reduced/free lunch,44.0,59.0,4,1,1,10,1,1759,1,1
DNQDD,Suburban,Public,2AP,Standard,27.0,X7YLX,Female,Qualifies for reduced/free lunch,47.0,56.0,4,1,1,10,1,1844,0,1
DNQDD,Suburban,Public,2AP,Standard,27.0,Y2RWV,Female,Does not qualify,49.0,58.0,4,1,1,10,1,1882,0,0
DNQDD,Suburban,Public,PW5,Experimental,20.0,02WIH,Male,Qualifies for reduced/free lunch,37.0,56.0,4,1,1,65,0,0,1,1
DNQDD,Suburban,Public,PW5,Experimental,20.0,0VR4J,Female,Does not qualify,50.0,63.0,4,1,1,65,0,48,0,0
DNQDD,Suburban,Public,PW5,Experimental,20.0,1IEF0,Male,Does not qualify,48.0,58.0,4,1,1,65,0,92,1,0
DNQDD,Suburban,Public,PW5,Experimental,20.0,1M9UM,Male,Qualifies for reduced/free lunch,40.0,60.0,4,1,1,65,0,100,1,1
DNQDD,Suburban,Public,PW5,Experimental,20.0,2OI79,Female,Qualifies for reduced/free lunch,39.0,49.0,4,1,1,65,0,152,0,1
DNQDD,Suburban,Public,PW5,Experimental,20.0,463P7,Female,Does not qualify,41.0,60.0,4,1,1,65,0,230,0,0
DNQDD,Suburban,Public,PW5,Experimental,20.0,4HD3D,Female,Qualifies for reduced/free lunch,38.0,57.0,4,1,1,65,0,245,0,1
DNQDD,Suburban,Public,PW5,Experimental,20.0,6RFGN,Male,Qualifies for reduced/free lunch,44.0,58.0,4,1,1,65,0,368,1,1
DNQDD,Suburban,Public,PW5,Experimental,20.0,6TTZY,Female,Does not qualify,45.0,63.0,4,1,1,65,0,374,0,0
DNQDD,Suburban,Public,PW5,Experimental,20.0,6XLGF,Female,Does not qualify,45.0,67.0,4,1,1,65,0,377,0,0
DNQDD,Suburban,Public,PW5,Experimental,20.0,E7VFK,Female,Qualifies for reduced/free lunch,36.0,53.0,4,1,1,65,0,789,0,1
DNQDD,Suburban,Public,PW5,Experimental,20.0,GO92G,Male,Does not qualify,48.0,62.0,4,1,1,65,0,922,1,0
DNQDD,Suburban,Public,PW5,Experimental,20.0,GUEXC,Female,Qualifies for reduced/free lunch,42.0,54.0,4,1,1,65,0,933,0,1
DNQDD,Suburban,Public,PW5,Experimental,20.0,MP2DL,Female,Does not qualify,48.0,65.0,4,1,1,65,0,1265,0,0
DNQDD,Suburban,Public,PW5,Experimental,20.0,VWNJ9,Male,Does not qualify,45.0,67.0,4,1,1,65,0,1778,1,0
DNQDD,Suburban,Public,PW5,Experimental,20.0,XN65F,Female,Qualifies for reduced/free lunch,39.0,61.0,4,1,1,65,0,1869,0,1
DNQDD,Suburban,Public,PW5,Experimental,20.0,Y4LA5,Female,Qualifies for reduced/free lunch,45.0,64.0,4,1,1,65,0,1887,0,1
DNQDD,Suburban,Public,PW5,Experimental,20.0,YM3NK,Male,Qualifies for reduced/free lunch,44.0,59.0,4,1,1,65,0,1913,1,1
DNQDD,Suburban,Public,PW5,Experimental,20.0,ZR1KH,Female,Qualifies for reduced/free lunch,40.0,52.0,4,1,1,65,0,1971,0,1
DNQDD,Suburban,Public,ROP,Experimental,28.0,0KSLY,Female,Does not qualify,57.0,74.0,4,1,1,71,0,31,0,0
DNQDD,Suburban,Public,ROP,Experimental,28.0,34LDX,Male,Qualifies for reduced/free lunch,58.0,74.0,4,1,1,71,0,177,1,1
DNQDD,Suburban,Public,ROP,Experimental,28.0,39EA1,Female,Does not qualify,62.0,79.0,4,1,1,71,0,184,0,0
DNQDD,Suburban,Public,ROP,Experimental,28.0,5CQ0N,Female,Qualifies for reduced/free lunch,61.0,71.0,4,1,1,71,0,301,0,1
DNQDD,Suburban,Public,ROP,Experimental,28.0,5SLAY,Male,Qualifies for reduced/free lunch,57.0,73.0,4,1,1,71,0,319,1,1
DNQDD,Suburban,Public,ROP,Experimental,28.0,7HDEV,Male,Qualifies for reduced/free lunch,62.0,74.0,4,1,1,71,0,408,1,1
DNQDD,Suburban,Public,ROP,Experimental,28.0,831D6,Male,Qualifies for reduced/free lunch,55.0,71.0,4,1,1,71,0,450,1,1
DNQDD,Suburban,Public,ROP,Experimental,28.0,889HH,Male,Qualifies for reduced/free lunch,55.0,68.0,4,1,1,71,0,459,1,1
DNQDD,Suburban,Public,ROP,Experimental,28.0,B6VQP,Male,Does not qualify,55.0,75.0,4,1,1,71,0,609,1,0
DNQDD,Suburban,Public,ROP,Experimental,28.0,H0CGC,Male,Qualifies for reduced/free lunch,57.0,72.0,4,1,1,71,0,950,1,1
DNQDD,Suburban,Public,ROP,Experimental,28.0,JAQ11,Male,Qualifies for reduced/free lunch,58.0,79.0,4,1,1,71,0,1071,1,1
DNQDD,Suburban,Public,ROP,Experimental,28.0,JZRVJ,Male,Does not qualify,58.0,75.0,4,1,1,71,0,1118,1,0
DNQDD,Suburban,Public,ROP,Experimental,28.0,KCJ9W,Female,Does not qualify,60.0,78.0,4,1,1,71,0,1141,0,0
DNQDD,Suburban,Public,ROP,Experimental,28.0,L0UG9,Male,Qualifies for reduced/free lunch,55.0,67.0,4,1,1,71,0,1172,1,1
DNQDD,Suburban,Public,ROP,Experimental,28.0,MGJ90,Female,Qualifies for reduced/free lunch,52.0,73.0,4,1,1,71,0,1245,0,1
DNQDD,Suburban,Public,ROP,Experimental,28.0,MR2T1,Male,Does not qualify,61.0,73.0,4,1,1,71,0,1268,1,0
DNQDD,Suburban,Public,ROP,Experimental,28.0,N3LL6,Female,Qualifies for reduced/free lunch,53.0,67.0,4,1,1,71,0,1292,0,1
DNQDD,Suburban,Public,ROP,Experimental,28.0,OA8PY,Male,Qualifies for reduced/free lunch,60.0,73.0,4,1,1,71,0,1367,1,1
DNQDD,Suburban,Public,ROP,Experimental,28.0,S7G9W,Female,Qualifies for reduced/free lunch,53.0,67.0,4,1,1,71,0,1581,0,1
DNQDD,Suburban,Public,ROP,Experimental,28.0,SJEG2,Male,Qualifies for reduced/free lunch,60.0,72.0,4,1,1,71,0,1601,1,1
DNQDD,Suburban,Public,ROP,Experimental,28.0,VG2OX,Male,Does not qualify,64.0,77.0,4,1,1,71,0,1754,1,0
DNQDD,Suburban,Public,ROP,Experimental,28.0,VJ7SW,Female,Does not qualify,62.0,74.0,4,1,1,71,0,1758,0,0
DNQDD,Suburban,Public,ROP,Experimental,28.0,XWMAD,Male,Qualifies for reduced/free lunch,59.0,76.0,4,1,1,71,0,1876,1,1
DNQDD,Suburban,Public,ROP,Experimental,28.0,YC05X,Female,Does not qualify,61.0,77.0,4,1,1,71,0,1900,0,0
DNQDD,Suburban,Public,ROP,Experimental,28.0,ZFT9J,Male,Qualifies for reduced/free lunch,56.0,74.0,4,1,1,71,0,1958,1,1
DNQDD,Suburban,Public,ROP,Experimental,28.0,ZJ61P,Female,Qualifies for reduced/free lunch,54.0,73.0,4,1,1,71,0,1964,0,1
DNQDD,Suburban,Public,ST7,Standard,20.0,2QC96,Female,Qualifies for reduced/free lunch,64.0,69.0,4,1,1,74,1,155,0,1
DNQDD,Suburban,Public,ST7,Standard,20.0,70S7T,Female,Does not qualify,63.0,74.0,4,1,1,74,1,384,0,0
DNQDD,Suburban,Public,ST7,Standard,20.0,98B8A,Male,Does not qualify,60.0,61.0,4,1,1,74,1,504,1,0
DNQDD,Suburban,Public,ST7,Standard,20.0,99KK2,Female,Qualifies for reduced/free lunch,58.0,69.0,4,1,1,74,1,508,0,1
DNQDD,Suburban,Public,ST7,Standard,20.0,A5BS4,Male,Qualifies for reduced/free lunch,60.0,74.0,4,1,1,74,1,550,1,1
DNQDD,Suburban,Public,ST7,Standard,20.0,F99D8,Male,Qualifies for reduced/free lunch,57.0,66.0,4,1,1,74,1,842,1,1
DNQDD,Suburban,Public,ST7,Standard,20.0,G88DV,Male,Qualifies for reduced/free lunch,58.0,70.0,4,1,1,74,1,897,1,1
DNQDD,Suburban,Public,ST7,Standard,20.0,I9OJV,Male,Qualifies for reduced/free lunch,58.0,68.0,4,1,1,74,1,1020,1,1
DNQDD,Suburban,Public,ST7,Standard,20.0,JIMD2,Male,Does not qualify,62.0,71.0,4,1,1,74,1,1085,1,0
DNQDD,Suburban,Public,ST7,Standard,20.0,JMTOQ,Male,Qualifies for reduced/free lunch,53.0,68.0,4,1,1,74,1,1093,1,1
DNQDD,Suburban,Public,ST7,Standard,20.0,LKACN,Female,Qualifies for reduced/free lunch,55.0,66.0,4,1,1,74,1,1199,0,1
DNQDD,Suburban,Public,ST7,Standard,20.0,M7XQV,Female,Does not qualify,60.0,72.0,4,1,1,74,1,1231,0,0
DNQDD,Suburban,Public,ST7,Standard,20.0,MEM4Z,Male,Does not qualify,62.0,71.0,4,1,1,74,1,1239,1,0
DNQDD,Suburban,Public,ST7,Standard,20.0,OJLP8,Male,Qualifies for reduced/free lunch,55.0,64.0,4,1,1,74,1,1380,1,1
DNQDD,Suburban,Public,ST7,Standard,20.0,PIYL8,Male,Does not qualify,59.0,66.0,4,1,1,74,1,1423,1,0
DNQDD,Suburban,Public,ST7,Standard,20.0,SPIWM,Female,Qualifies for reduced/free lunch,53.0,70.0,4,1,1,74,1,1610,0,1
